constructorStandingsId,constructorId,points,position,positionText,wins
643,6,0.0,7,7,0
666,183,0.0,10,10,0
666,180,47.0,3,3,2
666,6,7.0,6,6,0
666,182,49.0,2,2,2
665,196,63.0,1,1,6
665,66,6.0,6,6,0
665,187,29.0,4,4,0
665,191,0.0,8,8,0
665,6,7.0,5,5,0
664,197,0.0,9,9,0
664,180,38.0,3,3,1
664,167,0.0,7,7,0
664,66,2.0,6,6,0
664,191,0.0,8,8,0
664,6,5.0,5,5,0
663,66,2.0,6,6,0
663,187,27.0,4,4,0
663,191,0.0,8,8,0
663,6,5.0,5,5,0
662,197,0.0,9,9,0
662,191,0.0,8,8,0
662,182,28.0,3,3,1
661,191,0.0,8,8,0
661,6,4.0,5,5,0
661,182,19.0,4,4,0
660,191,0.0,8,8,0
660,6,4.0,5,5,0
660,182,13.0,4,4,0
659,187,15.0,3,3,0
659,191,0.0,8,8,0
659,182,9.0,4,4,0
658,6,0.0,8,8,0
658,191,0.0,7,7,0
658,182,7.0,4,4,0
657,6,0.0,7,7,0
657,182,1.0,5,5,0
656,191,0.0,5,5,0
656,6,0.0,6,6,0
656,182,0.0,7,7,0
678,1,0.0,14,14,0
678,26,0.0,13,13,0
678,82,8.0,9,9,0
678,187,49.0,2,2,3
678,195,14.0,7,7,0
678,66,28.0,5,5,0
677,1,0.0,14,14,0
677,26,0.0,13,13,0
677,82,8.0,9,9,0
677,187,43.0,3,3,3
677,195,14.0,6,6,0
677,66,25.0,5,5,0
676,1,0.0,14,14,0
676,26,0.0,13,13,0
676,170,0.0,17,17,0
676,89,0.0,16,16,0
676,183,0.0,15,15,0
676,190,0.0,12,12,0
675,1,0.0,14,14,0
675,26,0.0,13,13,0
675,82,8.0,8,8,0
675,187,31.0,4,4,2
675,195,12.0,6,6,0
675,66,21.0,5,5,0
674,1,0.0,14,14,0
674,26,0.0,13,13,0
674,170,0.0,17,17,0
674,89,0.0,16,16,0
674,183,0.0,15,15,0
674,190,0.0,12,12,0
673,82,6.0,8,8,0
673,187,22.0,3,3,1
673,195,12.0,6,6,0
673,66,17.0,5,5,0
673,170,0.0,15,15,0
672,170,0.0,15,15,0
672,89,0.0,14,14,0
672,190,0.0,13,13,0
672,183,0.0,12,12,0
672,66,17.0,5,5,0
671,170,0.0,15,15,0
671,89,0.0,14,14,0
671,190,0.0,13,13,0
671,183,0.0,12,12,0
671,66,16.0,3,3,0
670,82,0.0,11,11,0
670,187,17.0,2,2,1
670,195,9.0,4,4,0
670,66,12.0,3,3,0
670,170,0.0,15,15,0
669,170,0.0,15,15,0
669,89,0.0,14,14,0
669,190,0.0,13,13,0
669,183,0.0,12,12,0
669,66,6.0,4,4,0
668,66,0.0,10,10,0
668,170,0.0,14,14,0
668,89,0.0,13,13,0
668,190,0.0,12,12,0
667,195,0.0,13,13,0
667,66,0.0,12,12,0
667,170,0.0,11,11,0
689,184,0.0,15,15,0
689,193,0.0,20,20,0
689,26,0.0,14,14,0
689,82,0.0,18,18,0
689,90,0.0,19,19,0
689,189,0.0,17,17,0
689,187,0.0,12,12,0
689,182,0.0,13,13,0
688,184,0.0,15,15,0
688,193,0.0,20,20,0
688,26,0.0,14,14,0
688,82,0.0,18,18,0
688,90,0.0,19,19,0
688,189,0.0,17,17,0
688,187,0.0,13,13,0
688,182,0.0,12,12,0
687,184,0.0,14,14,0
687,193,0.0,19,19,0
687,26,0.0,13,13,0
687,82,0.0,17,17,0
687,90,0.0,18,18,0
687,189,0.0,16,16,0
687,182,0.0,12,12,0
686,184,0.0,14,14,0
686,193,0.0,19,19,0
686,26,0.0,13,13,0
686,82,0.0,17,17,0
686,90,0.0,18,18,0
686,189,0.0,16,16,0
686,182,0.0,12,12,0
685,90,0.0,18,18,0
685,26,0.0,13,13,0
685,182,0.0,12,12,0
685,193,0.0,19,19,0
685,180,19.0,3,3,2
685,82,0.0,17,17,0
685,190,9.0,6,6,1
684,184,0.0,12,12,0
684,82,0.0,15,15,0
684,189,0.0,14,14,0
684,193,0.0,16,16,0
684,190,9.0,6,6,1
684,180,19.0,2,2,2
683,184,0.0,12,12,0
683,82,0.0,15,15,0
683,189,0.0,14,14,0
683,190,9.0,6,6,1
683,180,10.0,5,5,1
682,180,10.0,4,4,1
682,82,0.0,15,15,0
682,190,9.0,5,5,1
682,172,0.0,13,13,0
682,194,3.0,10,10,0
681,180,9.0,3,3,1
681,82,0.0,15,15,0
681,190,0.0,14,14,0
681,172,0.0,12,12,0
681,194,3.0,8,8,0
680,184,0.0,10,10,0
680,190,0.0,13,13,0
680,82,0.0,14,14,0
680,189,0.0,12,12,0
679,66,0.0,9,9,0
679,189,0.0,8,8,0
698,183,1.0,10,10,0
698,191,42.0,1,1,4
698,6,31.0,2,2,2
698,188,1.0,12,12,0
698,192,0.0,13,13,0
698,189,4.0,7,7,0
698,66,22.0,4,4,1
698,172,8.0,6,6,0
698,181,1.0,11,11,0
698,176,13.0,5,5,1
697,181,1.0,10,10,0
697,191,40.0,1,1,4
697,167,24.0,3,3,0
697,192,0.0,12,12,0
697,189,2.0,7,7,0
697,66,22.0,4,4,1
697,183,1.0,9,9,0
697,172,8.0,6,6,0
697,176,13.0,5,5,1
696,189,2.0,7,7,0
696,192,0.0,11,11,0
696,66,22.0,3,3,1
696,183,1.0,8,8,0
696,172,7.0,5,5,0
696,181,1.0,9,9,0
696,176,4.0,6,6,0
696,191,40.0,1,1,4
695,66,22.0,3,3,1
695,176,2.0,7,7,0
695,181,1.0,8,8,0
695,172,7.0,5,5,0
695,189,2.0,6,6,0
695,183,0.0,10,10,0
695,191,39.0,1,1,4
694,191,30.0,1,1,3
694,176,2.0,7,7,0
694,181,1.0,8,8,0
694,172,7.0,5,5,0
694,183,0.0,10,10,0
694,66,19.0,3,3,1
694,189,2.0,6,6,0
693,66,13.0,3,3,1
693,189,2.0,6,6,0
693,183,0.0,9,9,0
693,172,3.0,5,5,0
693,181,1.0,7,7,0
693,176,0.0,11,11,0
693,191,21.0,1,1,2
692,181,1.0,6,6,0
692,172,0.0,8,8,0
692,183,0.0,7,7,0
692,176,0.0,9,9,0
692,191,12.0,2,2,1
691,66,9.0,2,2,1
691,188,0.0,11,11,0
691,172,0.0,6,6,0
691,181,0.0,8,8,0
691,176,0.0,7,7,0
691,191,3.0,4,4,0
690,183,0.0,8,8,0
690,172,0.0,4,4,0
690,176,0.0,6,6,0
690,191,0.0,7,7,0
708,181,5.0,7,7,0
708,170,14.0,5,5,0
708,6,26.0,4,4,0
708,172,54.0,1,1,6
708,176,2.0,8,8,0
708,186,0.0,12,12,0
708,184,0.0,13,13,0
708,180,0.0,14,14,0
708,93,0.0,15,15,0
708,167,0.0,16,16,0
708,11,11.0,6,6,1
707,172,54.0,1,1,6
707,6,26.0,3,3,0
707,181,2.0,6,6,0
707,183,24.0,4,4,0
707,176,1.0,8,8,0
707,186,0.0,12,12,0
707,184,0.0,13,13,0
707,180,0.0,14,14,0
707,93,0.0,15,15,0
707,167,0.0,16,16,0
707,11,2.0,7,7,0
706,181,2.0,6,6,0
706,170,13.0,5,5,0
706,172,54.0,1,1,6
706,176,1.0,8,8,0
706,186,0.0,12,12,0
706,184,0.0,13,13,0
706,180,0.0,14,14,0
706,93,0.0,15,15,0
706,167,0.0,16,16,0
706,11,2.0,7,7,0
705,181,2.0,6,6,0
705,170,11.0,5,5,0
705,6,21.0,3,3,0
705,172,54.0,1,1,6
705,176,0.0,9,9,0
705,186,0.0,12,12,0
705,184,0.0,13,13,0
705,180,0.0,14,14,0
705,93,0.0,15,15,0
705,167,0.0,16,16,0
705,11,2.0,7,7,0
704,172,45.0,1,1,5
704,6,20.0,3,3,0
704,181,2.0,6,6,0
704,183,11.0,4,4,0
704,176,0.0,9,9,0
704,186,0.0,12,12,0
704,184,0.0,13,13,0
704,180,0.0,14,14,0
704,93,0.0,15,15,0
704,167,0.0,16,16,0
704,11,2.0,7,7,0
703,181,2.0,6,6,0
703,170,8.0,4,4,0
703,172,36.0,1,1,4
703,176,0.0,10,10,0
703,186,0.0,12,12,0
703,184,0.0,13,13,0
703,180,0.0,14,14,0
703,93,0.0,15,15,0
703,167,0.0,16,16,0
703,11,1.0,7,7,0
702,172,27.0,1,1,3
702,6,16.0,3,3,0
702,181,2.0,6,6,0
702,183,6.0,5,5,0
702,176,0.0,10,10,0
702,186,0.0,12,12,0
702,184,0.0,13,13,0
702,180,0.0,14,14,0
702,93,0.0,15,15,0
702,167,0.0,16,16,0
702,11,1.0,7,7,0
701,181,1.0,6,6,0
701,170,8.0,4,4,0
701,6,12.0,3,3,0
701,172,18.0,2,2,2
701,176,0.0,10,10,0
701,186,0.0,12,12,0
701,184,0.0,13,13,0
701,180,0.0,14,14,0
701,93,0.0,15,15,0
701,167,0.0,16,16,0
701,11,1.0,7,7,0
700,185,0.0,10,10,0
700,183,0.0,6,6,0
700,181,1.0,5,5,0
700,172,9.0,3,3,1
700,176,0.0,9,9,0
700,186,0.0,12,12,0
700,184,0.0,13,13,0
700,180,0.0,14,14,0
700,93,0.0,15,15,0
700,167,0.0,16,16,0
700,11,0.0,11,11,0
699,66,4.0,3,3,0
699,185,0.0,10,10,0
699,186,0.0,11,11,0
699,184,0.0,12,12,0
699,180,0.0,13,13,0
699,93,0.0,14,14,0
699,167,0.0,15,15,0
718,181,7.0,6,6,0
718,6,45.0,1,1,3
718,94,5.0,7,7,0
718,183,30.0,4,4,2
718,176,3.0,8,8,0
718,170,16.0,5,5,0
718,172,37.0,3,3,3
718,66,42.0,2,2,2
717,181,7.0,6,6,0
717,6,43.0,1,1,3
717,94,5.0,7,7,0
717,183,21.0,4,4,1
717,176,3.0,8,8,0
717,170,16.0,5,5,0
717,172,36.0,3,3,3
717,66,42.0,2,2,2
716,172,35.0,3,3,3
716,181,3.0,7,7,0
716,94,4.0,6,6,0
716,170,16.0,5,5,0
716,176,3.0,8,8,0
716,183,21.0,4,4,1
716,6,37.0,1,1,3
715,66,36.0,1,1,1
715,181,3.0,6,6,0
715,170,10.0,5,5,0
715,176,3.0,7,7,0
715,183,21.0,4,4,1
715,6,28.0,3,3,2
714,92,0.0,10,10,0
714,172,34.0,1,1,3
714,181,3.0,6,6,0
714,170,10.0,5,5,0
714,176,3.0,7,7,0
714,183,17.0,4,4,1
714,6,19.0,3,3,1
713,182,0.0,11,11,0
713,170,10.0,5,5,0
713,176,3.0,6,6,0
713,183,17.0,3,3,1
713,6,10.0,4,4,0
712,95,0.0,10,10,0
712,172,25.0,1,1,2
712,176,3.0,6,6,0
712,183,14.0,3,3,1
712,6,6.0,5,5,0
711,92,0.0,9,9,0
711,170,8.0,3,3,0
711,181,0.0,8,8,0
711,94,0.0,7,7,0
711,176,3.0,6,6,0
711,183,5.0,5,5,0
711,6,6.0,4,4,0
710,92,0.0,10,10,0
728,173,0.0,22,22,0
728,177,0.0,20,20,0
728,94,6.0,6,6,0
728,66,36.0,2,2,2
728,95,5.0,7,7,0
728,6,26.0,4,4,1
728,172,54.0,1,1,7
728,176,4.0,8,8,0
728,26,0.0,9,9,0
728,34,28.0,3,3,0
728,54,0.0,12,12,0
728,92,0.0,11,11,0
727,32,0.0,15,15,0
727,179,0.0,18,18,0
727,172,54.0,1,1,6
727,170,23.0,5,5,0
727,26,0.0,9,9,0
727,34,24.0,4,4,0
727,54,0.0,12,12,0
727,92,0.0,11,11,0
726,173,0.0,18,18,0
726,177,0.0,16,16,0
726,94,6.0,6,6,0
726,66,35.0,2,2,2
726,26,0.0,9,9,0
726,34,18.0,5,5,0
726,54,0.0,12,12,0
726,92,0.0,11,11,0
725,97,0.0,12,12,0
725,170,21.0,4,4,0
725,176,4.0,8,8,0
725,26,0.0,9,9,0
725,34,15.0,5,5,0
725,54,0.0,11,11,0
725,92,0.0,10,10,0
724,177,0.0,14,14,0
724,170,17.0,4,4,0
724,95,4.0,6,6,0
724,34,13.0,5,5,0
724,92,0.0,10,10,0
723,66,18.0,2,2,1
723,176,2.0,7,7,0
723,34,13.0,4,4,0
723,92,0.0,10,10,0
722,95,1.0,8,8,0
722,92,0.0,10,10,0
722,94,3.0,6,6,0
722,26,0.0,9,9,0
722,54,0.0,11,11,0
721,66,14.0,2,2,1
721,6,7.0,5,5,0
721,34,10.0,4,4,0
721,92,0.0,9,9,0
720,170,10.0,3,3,0
720,172,10.0,2,2,1
737,97,0.0,15,15,0
737,34,6.0,7,7,0
737,100,0.0,10,10,0
737,66,42.0,1,1,4
737,175,0.0,16,16,0
736,99,0.0,9,9,0
736,26,19.0,4,4,0
744,6,45.0,1,1,5
744,172,26.0,2,2,2
739,6,15.0,1,1,1
739,172,13.0,2,2,1
738,66,0.0,6,6,0
738,99,0.0,7,7,0
764,101,0.0,14,14,0
764,169,0.0,10,10,0
764,117,0.0,5,5,0
764,105,0.0,9,9,0
764,95,0.0,8,8,0
764,32,5.0,4,4,0
764,66,18.0,3,3,1
764,167,0.0,6,6,0
764,6,32.0,2,2,2
764,170,40.0,1,1,5
763,105,0.0,7,7,0
763,95,0.0,9,9,0
763,32,3.0,4,4,0
763,66,18.0,3,3,1
763,167,0.0,6,6,0
763,6,32.0,2,2,2
763,170,38.0,1,1,4
762,32,3.0,4,4,0
762,66,18.0,3,3,1
762,167,0.0,6,6,0
762,6,28.0,2,2,2
762,170,34.0,1,1,3
582,64,7.0,5,5,0
582,6,35.0,1,1,3
582,67,2.0,9,9,0
582,202,2.5,8,8,0
582,32,6.0,6,6,0
583,64,16.0,5,5,1
583,6,41.0,1,1,3
583,67,2.0,9,9,0
583,202,3.5,7,7,0
584,34,36.0,2,2,1
584,56,0.0,17,17,0
584,6,50.0,1,1,4
584,67,2.0,9,9,0
584,202,3.5,8,8,0
585,34,42.0,2,2,1
585,56,0.0,17,17,0
585,6,50.0,1,1,4
585,202,3.5,8,8,0
586,34,51.0,2,2,2
586,56,0.0,17,17,0
586,6,54.0,1,1,4
586,202,6.5,6,6,0
587,26,0.0,16,16,0
587,37,7.5,7,7,1
587,32,7.0,8,8,0
587,202,8.5,6,6,0
588,26,0.0,16,16,0
588,37,7.5,7,7,1
588,32,7.0,8,8,0
588,202,9.5,6,6,0
589,26,0.0,17,17,0
589,37,7.5,8,8,1
589,32,9.0,7,7,0
589,202,9.5,6,6,0
560,66,0.0,13,13,0
561,64,0.0,15,15,0
562,64,0.0,16,16,0
563,64,0.0,17,17,0
563,182,0.0,19,19,0
564,66,0.0,19,19,0
564,64,0.0,18,18,0
565,66,0.0,19,19,0
565,64,0.0,18,18,0
566,64,0.0,18,18,0
566,66,0.0,19,19,0
567,70,0.0,15,15,0
567,182,0.0,17,17,0
568,70,0.0,16,16,0
568,182,0.0,18,18,0
569,64,0.0,15,15,0
569,66,0.0,19,19,0
570,64,0.0,15,15,0
570,66,0.0,19,19,0
571,64,0.0,15,15,0
571,66,0.0,19,19,0
572,64,0.0,15,15,0
572,66,0.0,19,19,0
573,64,0.0,15,15,0
573,66,0.0,19,19,0
574,64,0.0,15,15,0
574,66,0.0,19,19,0
575,66,0.0,20,20,0
575,74,0.0,21,21,0
512,21,0.0,6,6,0
512,57,0.0,8,8,0
512,59,0.0,10,10,0
512,4,0.0,12,12,0
513,32,12.0,2,2,0
513,1,4.0,3,3,0
513,56,1.0,6,6,0
513,204,0.0,14,14,0
512,204,0.0,13,13,0
515,6,33.0,1,1,2
515,32,20.0,3,3,0
515,1,4.0,5,5,0
516,61,0.0,16,16,0
516,57,0.0,13,13,0
516,25,11.0,4,4,0
516,58,0.0,9,9,0
517,57,0.0,14,14,0
517,25,15.0,4,4,0
518,57,0.0,14,14,0
518,25,15.0,4,4,0
519,3,14.0,5,5,0
519,59,0.0,12,12,0
519,4,13.0,6,6,1
520,3,23.0,4,4,1
520,56,1.0,10,10,0
520,59,0.0,12,12,0
520,4,19.0,6,6,1
521,6,65.0,1,1,4
521,59,0.0,12,12,0
521,25,21.0,5,5,0
521,204,1.0,9,9,0
521,4,19.0,6,6,1
523,57,0.0,14,14,0
523,58,0.0,11,11,0
523,1,13.0,7,7,0
523,27,61.0,2,2,3
524,21,5.0,9,9,0
524,56,1.0,10,10,0
524,32,39.0,4,4,0
524,27,61.0,3,3,3
525,58,0.0,11,11,0
525,1,14.0,7,7,0
525,32,39.0,4,4,0
525,27,61.0,3,3,3
526,21,5.0,9,9,0
526,56,1.0,12,12,0
526,32,39.0,4,4,0
526,27,61.0,3,3,3
337,6,43.0,1,1,1
337,1,21.0,2,2,0
337,9,16.0,4,4,0
337,131,18.0,3,3,0
337,10,2.0,5,5,0
337,3,1.0,6,6,0
337,4,0.0,7,7,0
337,5,0.0,8,8,0
337,205,0.0,9,9,0
337,15,0.0,10,10,0
337,164,0.0,11,11,0
337,166,0.0,12,12,0
338,6,70.0,1,1,1
338,1,54.0,2,2,1
338,9,18.0,5,5,0
338,131,29.0,3,3,0
338,10,8.0,6,6,0
338,3,5.0,7,7,0
338,4,18.0,4,4,0
338,5,0.0,8,8,0
338,205,0.0,10,10,0
338,15,0.0,9,9,0
338,164,0.0,11,11,0
338,166,0.0,12,12,0
339,6,76.0,1,1,1
339,1,66.0,2,2,1
339,9,61.0,3,3,1
339,131,44.0,4,4,0
339,10,18.0,6,6,0
339,3,6.0,7,7,0
339,4,30.0,5,5,0
339,5,2.0,8,8,0
339,205,0.0,10,10,0
339,15,0.0,9,9,0
339,164,0.0,11,11,0
339,166,0.0,12,12,0
340,6,90.0,2,2,1
340,1,109.0,1,1,2
340,9,73.0,3,3,1
340,131,60.0,4,4,0
340,10,18.0,6,6,0
340,3,6.0,7,7,0
340,4,46.0,5,5,0
340,5,2.0,8,8,0
340,205,0.0,10,10,0
340,15,0.0,9,9,0
340,164,0.0,11,11,0
340,166,0.0,12,12,0
341,6,116.0,2,2,1
341,1,119.0,1,1,2
341,9,113.0,3,3,2
341,131,72.0,4,4,0
341,10,24.0,6,6,0
341,3,8.0,7,7,0
341,4,50.0,5,5,0
341,5,3.0,8,8,0
341,205,0.0,10,10,0
341,15,0.0,9,9,0
341,164,0.0,11,11,0
341,166,0.0,12,12,0
343,6,146.0,3,3,1
342,166,0.0,12,12,0
342,164,0.0,11,11,0
342,205,0.0,10,10,0
342,4,65.0,5,5,0
342,131,78.0,4,4,0
342,15,0.0,9,9,0
342,3,8.0,7,7,0
342,5,4.0,8,8,0
342,10,30.0,6,6,0
342,9,156.0,1,1,3
342,1,129.0,3,3,2
342,6,136.0,2,2,1
343,1,172.0,1,1,3
343,9,171.0,2,2,3
343,131,100.0,4,4,0
343,10,32.0,6,6,0
343,3,8.0,7,7,0
343,4,73.0,5,5,0
343,5,4.0,8,8,0
343,205,0.0,10,10,0
343,15,1.0,9,9,0
343,164,0.0,11,11,0
343,166,0.0,12,12,0
344,6,161.0,3,3,1
344,1,215.0,1,1,4
344,9,193.0,2,2,3
344,131,108.0,4,4,0
344,10,35.0,6,6,0
344,3,8.0,8,8,0
344,4,79.0,5,5,0
344,5,8.0,7,7,0
344,205,0.0,10,10,0
344,15,1.0,9,9,0
344,164,0.0,11,11,0
344,166,0.0,12,12,0
345,6,165.0,3,3,1
345,1,248.0,1,1,4
345,9,218.0,2,2,4
345,131,109.0,4,4,0
345,10,43.0,6,6,0
345,3,20.0,7,7,0
345,4,89.0,5,5,0
345,5,10.0,8,8,0
345,205,0.0,10,10,0
345,15,7.0,9,9,0
345,164,0.0,11,11,0
345,166,0.0,12,12,0
346,6,165.0,3,3,1
346,1,278.0,1,1,4
346,9,249.0,2,2,5
346,131,126.0,4,4,0
346,10,47.0,6,6,0
346,3,31.0,7,7,0
346,4,89.0,5,5,0
346,5,10.0,9,9,0
346,205,0.0,10,10,0
346,15,15.0,8,8,0
346,164,0.0,11,11,0
346,166,0.0,12,12,0
347,6,208.0,3,3,2
347,1,300.0,1,1,4
347,9,272.0,2,2,5
347,131,132.0,4,4,0
347,10,47.0,6,6,0
347,3,31.0,7,7,0
347,4,96.0,5,5,0
347,5,10.0,9,9,0
347,205,0.0,10,10,0
347,15,15.0,8,8,0
347,164,0.0,11,11,0
347,166,0.0,12,12,0
348,6,238.0,3,3,2
348,1,304.0,2,2,4
348,9,312.0,1,1,6
348,131,132.0,4,4,0
348,10,47.0,6,6,0
348,3,40.0,7,7,0
348,4,106.0,5,5,0
348,5,10.0,9,9,0
348,205,0.0,10,10,0
348,15,23.0,8,8,0
348,164,0.0,11,11,0
348,166,0.0,12,12,0
349,6,250.0,3,3,2
349,1,329.0,2,2,5
349,9,330.0,1,1,6
349,131,146.0,4,4,0
349,10,58.0,6,6,0
349,3,40.0,7,7,0
349,4,123.0,5,5,0
349,5,10.0,9,9,0
349,205,0.0,10,10,0
349,15,27.0,8,8,0
349,164,0.0,11,11,0
349,166,0.0,12,12,0
350,6,290.0,3,3,3
350,1,347.0,2,2,5
350,9,350.0,1,1,6
350,131,158.0,4,4,0
350,10,58.0,6,6,0
350,3,47.0,7,7,0
350,4,127.0,5,5,0
350,5,10.0,9,9,0
350,205,0.0,10,10,0
350,15,27.0,8,8,0
350,164,0.0,11,11,0
350,166,0.0,12,12,0
351,166,0.0,12,12,0
351,164,0.0,11,11,0
351,15,27.0,8,8,0
351,205,0.0,10,10,0
351,5,10.0,9,9,0
351,4,133.0,5,5,0
351,1,359.0,2,2,5
351,9,383.0,1,1,6
351,131,168.0,4,4,0
351,10,60.0,6,6,0
351,3,56.0,7,7,0
351,6,319.0,3,3,4
353,166,0.0,12,12,0
352,166,0.0,12,12,0
352,164,0.0,11,11,0
352,15,37.0,8,8,0
352,205,0.0,10,10,0
352,5,11.0,9,9,0
352,4,133.0,5,5,0
352,1,381.0,2,2,5
352,9,426.0,1,1,7
352,131,176.0,4,4,0
352,10,60.0,6,6,0
352,3,58.0,7,7,0
352,6,334.0,3,3,4
353,15,43.0,8,8,0
353,5,11.0,9,9,0
353,3,65.0,7,7,0
353,131,188.0,4,4,0
353,164,0.0,11,11,0
353,4,143.0,5,5,0
353,205,0.0,10,10,0
353,9,426.0,1,1,7
353,10,68.0,6,6,0
353,1,399.0,2,2,5
353,6,374.0,3,3,5
354,6,389.0,3,3,5
354,1,421.0,2,2,5
354,9,469.0,1,1,8
354,131,202.0,4,4,0
354,10,68.0,7,7,0
354,3,69.0,6,6,0
354,4,145.0,5,5,0
354,5,11.0,9,9,0
354,205,0.0,10,10,0
354,15,44.0,8,8,0
354,164,0.0,11,11,0
354,166,0.0,12,12,0
355,6,396.0,3,3,5
355,1,454.0,2,2,5
355,9,498.0,1,1,9
355,131,214.0,4,4,0
355,10,68.0,7,7,0
355,3,69.0,6,6,0
355,4,163.0,5,5,0
355,5,13.0,9,9,0
355,205,0.0,10,10,0
355,15,44.0,8,8,0
355,164,0.0,11,11,0
355,166,0.0,12,12,0
75,18,0.0,9,9,0
842,4,30.0,4,4,0
842,1,48.0,2,2,0
842,9,72.0,1,1,2
841,131,0.0,10,10,0
841,3,0.0,9,9,0
841,166,0.0,8,8,0
841,205,0.0,7,7,0
841,10,3.0,6,6,0
841,5,4.0,5,5,0
841,6,18.0,3,3,0
841,4,15.0,4,4,0
841,1,26.0,2,2,0
841,9,35.0,1,1,1
842,6,36.0,3,3,0
842,5,4.0,6,6,0
842,10,4.0,7,7,0
842,205,0.0,9,9,0
842,166,0.0,10,10,0
842,3,0.0,11,11,0
842,131,2.0,8,8,0
842,15,6.0,5,5,0
842,164,0.0,12,12,0
843,9,105.0,1,1,2
843,1,85.0,2,2,1
843,4,32.0,4,4,0
843,6,50.0,3,3,0
843,5,4.0,7,7,0
843,10,4.0,8,8,0
843,205,0.0,9,9,0
843,166,0.0,11,11,0
843,3,0.0,10,10,0
843,131,16.0,5,5,0
843,15,7.0,6,6,0
843,164,0.0,12,12,0
844,9,148.0,1,1,3
844,1,105.0,2,2,1
844,4,42.0,4,4,0
844,6,65.0,3,3,0
844,5,6.0,7,7,0
844,10,4.0,8,8,0
844,205,0.0,9,9,0
844,166,0.0,11,11,0
844,3,0.0,10,10,0
844,131,26.0,5,5,0
844,15,8.0,6,6,0
844,164,0.0,12,12,0
845,9,185.0,1,1,4
845,1,138.0,2,2,1
845,4,46.0,4,4,0
845,6,75.0,3,3,0
845,5,6.0,7,7,0
845,10,4.0,8,8,0
845,205,0.0,10,10,0
845,166,0.0,11,11,0
845,3,0.0,9,9,0
845,131,40.0,5,5,0
845,15,11.0,6,6,0
845,164,0.0,12,12,0
846,9,222.0,1,1,5
846,1,161.0,2,2,1
846,4,50.0,4,4,0
846,6,93.0,3,3,0
846,5,7.0,8,8,0
846,10,10.0,7,7,0
846,205,0.0,10,10,0
846,166,0.0,11,11,0
846,3,2.0,9,9,0
846,131,40.0,5,5,0
846,15,21.0,6,6,0
846,164,0.0,12,12,0
847,9,255.0,1,1,5
847,1,186.0,2,2,2
847,4,60.0,4,4,0
847,6,101.0,3,3,0
847,5,12.0,7,7,0
847,10,10.0,8,8,0
847,205,0.0,10,10,0
847,166,0.0,12,12,0
847,3,4.0,9,9,0
847,131,52.0,5,5,0
847,15,27.0,6,6,0
847,164,0.0,11,11,0
848,9,295.0,1,1,6
848,1,206.0,2,2,2
848,4,61.0,4,4,0
848,6,129.0,3,3,0
848,5,16.0,7,7,0
848,10,12.0,8,8,0
848,205,0.0,10,10,0
848,166,0.0,12,12,0
848,3,4.0,9,9,0
848,131,58.0,5,5,0
848,15,27.0,6,6,0
848,164,0.0,11,11,0
849,9,328.0,1,1,6
849,1,218.0,2,2,2
849,4,65.0,5,5,0
849,6,164.0,3,3,1
849,5,17.0,7,7,0
849,10,12.0,8,8,0
849,205,0.0,10,10,0
849,166,0.0,12,12,0
849,3,4.0,9,9,0
849,131,68.0,4,4,0
849,15,33.0,6,6,0
849,164,0.0,11,11,0
850,9,355.0,1,1,6
850,1,243.0,2,2,3
850,4,66.0,5,5,0
850,6,192.0,3,3,1
850,5,17.0,8,8,0
850,10,20.0,7,7,0
850,205,0.0,10,10,0
850,166,0.0,12,12,0
850,3,4.0,9,9,0
850,131,78.0,4,4,0
850,15,35.0,6,6,0
850,164,0.0,11,11,0
851,9,383.0,1,1,6
851,1,280.0,2,2,4
851,4,66.0,5,5,0
851,6,215.0,3,3,1
851,5,22.0,8,8,0
851,10,26.0,7,7,0
851,205,0.0,10,10,0
851,166,0.0,12,12,0
851,3,4.0,9,9,0
851,131,80.0,4,4,0
851,15,35.0,6,6,0
851,164,0.0,11,11,0
852,9,426.0,1,1,7
852,1,295.0,2,2,4
852,4,68.0,5,5,0
852,6,231.0,3,3,1
852,5,22.0,8,8,0
852,10,32.0,7,7,0
852,205,0.0,10,10,0
852,166,0.0,12,12,0
852,3,5.0,9,9,0
852,131,98.0,4,4,0
852,15,35.0,6,6,0
852,164,0.0,11,11,0
853,9,451.0,1,1,8
853,1,325.0,2,2,4
853,4,70.0,5,5,0
853,6,254.0,3,3,1
853,5,29.0,8,8,0
853,10,36.0,6,6,0
853,205,0.0,10,10,0
853,166,0.0,12,12,0
853,3,5.0,9,9,0
853,131,108.0,4,4,0
853,15,35.0,7,7,0
853,164,0.0,11,11,0
854,9,491.0,1,1,9
854,1,353.0,2,2,4
854,4,70.0,5,5,0
854,6,268.0,3,3,1
854,5,29.0,8,8,0
854,10,48.0,6,6,0
854,205,0.0,10,10,0
854,166,0.0,12,12,0
854,3,5.0,9,9,0
854,131,114.0,4,4,0
854,15,36.0,7,7,0
854,164,0.0,11,11,0
855,9,518.0,1,1,9
855,1,388.0,2,2,5
855,4,72.0,5,5,0
855,6,292.0,3,3,1
855,5,29.0,8,8,0
855,10,48.0,6,6,0
855,205,0.0,10,10,0
855,166,0.0,12,12,0
855,3,5.0,9,9,0
855,131,123.0,4,4,0
855,15,40.0,7,7,0
855,164,0.0,11,11,0
856,9,558.0,1,1,10
856,1,418.0,2,2,5
856,4,72.0,5,5,0
